Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
Phenethylamine,11.93137934,14.53222977,3.208035051,10.90498299,13.89121705,11.753917,12.75992546,10.46694956,15.19263056,6.342352335,9.762401933,1.37319424,0.858994708,6.778751451,1.165920529,1.161983539
Phenyl sulfoxide,36.41675481,50.72507262,45.88799682,34.99792321,15.85697979,56.81928538,51.29591903,48.09094927,18.14301768,25.06389591,28.24899844,32.53408258,14.13898379,10.99830524,37.27492765,23.96290131
Phenylalanylproline,7.07447091,12.52594634,9.134536368,16.22823619,15.53406578,19.24973535,20.59005039,20.40397326,13.62729,19.5003311,28.03339424,14.16572331,12.7844697,8.921913532,12.73757884,16.33681971
Phenylbutazone,0.074537806,0.071858565,0.165219007,0.058939084,0.041229636,0.186697432,0.051022884,0.067172346,0.082124198,0.063560594,0.066368767,0.161201306,0.164860798,0.066428865,0.160827091,0.060629803
Phenylglyoxylic acid,0.963719013,0.795232248,1.348010114,0.756575622,1.237374211,1.26110895,1.461096612,1.053323361,1.164237393,1.56448419,0.844468782,1.255354607,0.942888069,1.461525526,0.833336472,0.673444881
Phenylisocyanate,0.117405034,0.036100052,0.101187777,0.106530277,0.584176532,0.027363522,0.101053084,0.123733108,0.476648231,0.373671018,0.03546202,0.159010739,0.85717991,0.233784611,0.048569191,0.11922286
Phloionolic acid,0.195617239,0.17412697,0.208866793,0.197334966,0.172895843,0.209205675,0.211563545,0.348043539,0.19835044,0.308558129,0.16217204,0.232790194,0.203405988,0.269828026,0.385024466,0.222586835
Phytosphingosine,0.083173264,0.839344807,0.297431021,0.537680869,0.04518535,0.052001843,0.22874097,0.266323002,0.04565586,0.186833273,0.276107963,0.066364492,0.374722105,0.057734197,0.399724658,0.277273158
Picolinic acid,16.71839334,20.45830367,19.60457361,17.53723884,21.98924182,17.38487501,16.32599206,15.78723859,20.07777816,15.0589341,20.92024399,24.75490404,5.457158404,21.5482358,35.47060767,18.35340513
Pilocarpine,0.043990352,0.061676211,0.048275029,0.045021528,0.039945251,0.047522391,0.04154525,0.061972927,0.042470448,0.06003917,0.069235,0.044270298,0.039367034,0.06044706,0.069786754,0.062662673
Pindolol,0.026374814,0.041095275,0.028412838,0.026962465,0.023213767,0.024917441,0.0231356,0.112447439,0.023644589,0.057702526,0.032140592,0.02467529,0.02495126,0.035528229,0.046268359,0.027318053
Pipecolic acid,23.55708662,25.1116737,28.70049867,33.49082271,26.41993396,16.31058867,19.55467849,17.70202589,30.11870796,35.27644851,21.8885078,23.46699566,31.42222239,33.75587721,31.66580503,27.71358744
Pipercitine,0.017288684,0.030260551,0.017364973,0.019550858,0.015981372,0.020286801,0.020984501,0.025260809,0.016928481,0.02555453,0.020698285,0.019268627,0.019555305,0.02393551,0.033385484,0.024437437
Piperidione,0.028406244,0.037759288,0.026423697,0.026287465,0.066927078,0.022771066,0.089348878,0.106487099,0.105500585,0.02660083,0.128330811,0.10670365,0.114006636,0.031695753,0.179350455,0.124581561
Piracetam,26.34829307,19.63694643,21.24205911,22.86924522,19.50634483,21.14106436,24.57304254,36.24224994,18.26176797,19.9177329,19.05404577,18.33229581,18.83850321,24.2475953,19.45432173,22.51971765
Pirisudanol,0.031738116,0.042624274,0.023691697,0.06987877,0.061041647,0.076345878,0.037438811,0.100676905,0.022570646,0.139598568,0.03048121,0.072443473,0.079111124,0.029450429,0.073559642,0.058394963
Pivagabine,4.433598932,5.544826029,2.392041868,4.499465336,3.539200201,4.002764309,3.36515308,9.39225308,5.206257396,6.212352612,3.533904488,4.487669513,12.90121218,4.486716748,4.96010527,6.72283761
Platelet-activating factor,672.6606995,1273.309469,717.409044,755.8399422,482.2958759,184.067854,613.4443311,366.3888441,689.0239642,600.9950908,1060.449653,561.6857459,521.5850903,455.867405,459.6481772,756.9367756
Pregabalin,39.00335182,26.48410208,41.4834752,33.77017833,55.18691377,18.4242587,22.89265695,17.19011843,42.72602224,49.03715086,40.14127814,14.12570465,18.70596545,87.62788287,22.65777487,38.84608677
Primaquine,0.506138647,0.244270235,0.54711483,0.476538398,0.09354814,0.081583563,0.128358346,0.064452449,0.183842174,0.067327889,0.22327073,0.026476632,0.074109412,0.133080045,0.084807256,0.160660697
Primidolol,10.67559608,11.81845276,8.122345736,10.24784225,15.22744335,13.82883562,10.20772176,12.72747214,9.570753741,13.44706219,9.259445598,9.857301941,11.6888494,14.74781345,13.29070422,10.2172068
Pro-Pro,6.585767949,1.744060258,2.749562251,1.801499824,2.238990761,3.102773919,2.19121684,4.828419703,7.843907987,4.093242396,2.496800026,1.944885198,2.436531709,6.757195362,3.839658006,1.967002057
Pro-arg,1.364773459,1.596964973,1.894407569,1.759065725,3.435615882,5.404785839,4.321859052,4.751402957,2.461262225,5.253662421,3.928410574,3.967675388,4.122567388,1.881956113,6.352346464,3.864334352
Procaterol,1.611697595,1.27480946,2.124676293,1.527026386,1.890974068,1.461502555,1.505163667,1.790421996,1.811745261,2.177013288,1.480568729,1.302917136,1.147780863,1.876291794,1.374132088,1.197502292
Prolylglycine,0.477766108,0.512959077,0.377520682,7.050909915,0.358192274,0.08523999,0.276990949,0.277230672,0.191490993,0.132604033,0.303224884,1.658304505,0.193261516,0.248749031,0.254923217,0.263420417
Propantheline,2.817325489,0.622510383,4.980190093,0.589987916,0.331034302,0.275937629,0.569972643,0.101129989,0.1053134,0.032509634,0.437830334,0.083118689,0.045070654,0.148259731,0.05949736,0.449630527
Propoxur,0.290650747,0.378540555,0.039456033,0.279016097,0.240570648,0.331105589,0.276978959,0.043531581,0.32416036,0.419556286,0.335645303,0.301434625,0.298949833,0.341569901,0.453450785,0.336722922
Prostaglandin K2,0.292263219,0.208121002,0.278290713,0.091949246,0.453872212,0.427351807,0.397834232,0.256832366,0.252974011,0.395959143,0.172363485,0.420538383,0.185335441,0.343742926,0.132679447,0.225306071
Proxyphylline,0.156464645,0.380460941,0.206441789,0.165730728,0.137469623,0.126545281,0.15680149,0.127797927,0.084567272,0.097115294,0.164798638,0.115057819,0.092852401,0.097538632,0.145337912,0.136584131
Pseudoconhydrine,1.010543579,1.280279169,1.128220181,1.103627331,1.92888415,1.178066697,1.209402659,1.149812216,1.311779296,1.330906936,1.000614899,1.277620027,1.129702671,1.552453935,1.455298748,1.351024252
Pyridoxal,0.325492518,0.658211165,0.406871602,0.566261717,0.412826161,0.516430279,0.555892936,0.635856982,0.373419246,0.55972305,0.646653904,0.470011398,0.484388798,0.601342394,0.862400497,0.530899349
Pyrogallol,4.3947322,15.58301202,5.180305272,4.290579571,2.742937348,7.590332505,5.648652036,5.562592534,5.66382795,12.65022382,14.35378927,10.45895364,10.69046786,6.899213782,15.53586403,10.2350496
Quinaprilat,0.419498064,0.308023302,0.134913054,0.578163337,0.184826567,1.080747071,0.191668847,1.32616678,0.946881019,1.602733636,0.305228191,1.190881206,0.814694805,0.194788844,1.540008663,0.397395777
R-Palmitoyl-(2-methyl) ethanolamide,1.064956642,1.48142767,1.798004219,0.900834074,0.740823802,0.833553454,0.792606555,0.585070111,0.486126944,0.33165262,0.208143686,1.297409324,1.207672078,0.215796937,1.228718336,0.596217675
Ranolazine,0.041600237,0.064028985,0.064083073,0.048539556,0.069881196,0.114429558,0.050873666,0.056813818,0.067658616,0.180624477,0.056098379,3.370652669,3.512530359,0.197133326,1.907961704,1.56468097
Rhynchophylline,62.01670705,86.50241356,58.0035319,75.17937237,77.38373493,88.77163579,72.21816057,62.87795919,2.929560898,11.75397556,8.358028169,91.03457788,92.68947184,16.33240714,105.0736598,81.022791
Ricinoleic Acid,0.803153784,0.905599968,0.987083264,0.982529451,0.693930709,1.138154552,0.942464518,1.636902567,0.854185085,1.13555918,0.53807988,1.051580921,1.082092735,0.414398077,0.858661025,0.948647746
Rilmenidine,0.114463322,0.12463763,0.151024616,0.12124202,0.100567318,0.087550078,0.102376355,0.080673429,0.061866059,0.071045693,0.105617964,0.077735114,0.067496368,0.07135539,0.096803388,0.127052894
Rimexolone,6.665417519,8.260868953,3.45591299,4.094460957,6.52727466,9.05318045,10.99192269,17.20733079,8.687245949,12.1528575,6.367987018,11.10564212,7.130352038,10.97552969,11.7180061,7.196968548
Ritalinic acid,0.358826468,0.407966252,0.752193579,0.556365354,0.60667728,0.380492831,0.305486001,0.355099984,0.389356795,0.332202885,0.42533593,0.228555131,0.258851205,0.35742598,0.42339934,0.564478104
Rolgamidine,0.078741138,0.111766816,0.103114085,0.071376821,0.072513346,0.072272434,0.080800349,0.049494936,0.05443143,0.059828979,0.084818352,0.063254785,0.052385426,0.075146124,0.081172315,0.084805042
Roxatidine,20.00766117,41.12031613,14.72520057,26.33040174,26.09615373,14.88387701,20.69031815,11.95277637,55.79327128,79.35905241,24.0136022,35.69214089,36.50499479,49.11513589,51.00779905,48.2801424
S-Aminoethyl-L-cysteine,6.108937026,11.63932241,10.71016627,22.13704021,7.902561241,8.288351921,3.590077886,11.67214475,3.385590736,7.256664305,5.162500654,6.729506931,2.537595715,7.284670756,20.67892813,10.7820185
"S-[(2E,6E,10E)-3,7,11,15-Tetramethyl-2,6,10,14-hexadecatetraen-1-yl]cysteine",21.91475405,32.01030192,11.54866638,28.78852629,23.81373978,14.82176489,14.91301437,8.015432084,19.70030969,27.80824399,21.82018315,17.04171256,19.47866284,24.43458377,20.12414824,17.68561707
S-methyl D-thioglycerate,5.66515471,6.309977449,4.39627933,6.651096505,6.018313367,3.870486744,5.884254257,4.857972538,15.00571257,12.04302915,5.987659971,6.283184933,6.867325548,13.2475621,12.97175447,6.609551624
SECONAL,0.027265755,0.038190119,0.027043707,0.029771873,0.024786672,0.027239315,0.027235764,0.03250967,0.02913896,0.037250709,0.03547886,0.029948046,0.090638803,0.060093505,0.051067827,0.059133028
Salicyluric acid,0.10271045,0.086041719,0.073863902,0.102667408,0.063433103,0.090232248,0.086762345,0.082448162,0.05472076,0.047412039,0.095148836,0.063542752,0.058232929,0.069174781,0.065105018,0.109396708
Samandarin,0.038653907,0.055900339,0.038364131,0.044046597,0.023621557,0.0292631,0.027076476,0.043531971,0.035138542,0.040777471,0.037833391,0.034657748,0.030686191,0.046891171,0.059466974,0.038354394
Sarmentosin,0.456811148,0.633819628,0.650935659,0.471889381,0.311014956,0.103476626,0.192519138,0.163910193,0.106894874,0.403282179,0.433186981,0.210143677,0.181894973,0.177811013,0.198621176,0.192190481
Secnidazole,0.245374447,0.414447982,0.245707149,0.168984623,0.295391402,0.267556726,0.219454986,0.197074824,0.375553729,0.428045492,0.24272533,0.321686084,0.261929403,0.343053439,0.351630315,0.262867438
Sedanolide,0.471912478,0.218206264,0.37077587,0.582293473,0.292738705,0.461128192,0.665778602,0.512086948,0.570749729,0.766572537,0.56235863,0.395738919,0.396863558,0.817362695,0.569051077,0.640537754
Semagacestat,1.098831276,0.136211372,0.316759967,0.247035646,0.198244133,0.050198197,0.288016925,0.204255565,0.191782853,0.195363618,0.144366352,0.231864453,0.433680734,0.150101654,0.244342617,0.075454999
Seneciphylline,0.537764347,0.567969048,0.517945928,0.567398325,0.77103394,0.377039635,0.643530051,0.438526622,1.280890661,1.15385174,0.718917688,2.023066354,0.771526204,2.190115684,0.984432102,0.741388504
Senkyunolide A,0.3190281,0.583944253,0.412353736,0.362466949,0.029095385,0.359648263,0.028535124,0.396659444,0.607874889,0.721755429,0.686415041,0.526312867,0.637239361,0.038315409,0.052689672,0.69987901
Ser-Ser,0.338032822,0.69222617,0.476895446,0.372904978,0.668356074,0.447592084,0.697174016,1.003411826,1.417596535,1.031597775,0.649356638,1.220826821,3.486003741,5.547201187,1.178810148,1.011568618
Skatole,1.337446165,1.093500693,1.106076214,1.46663227,1.138995825,1.783054001,1.420962774,1.280097674,0.666780048,0.681804953,1.834642954,0.90212901,0.668286699,0.620341499,0.806271034,1.492975625
"Sorbitan, monododecanoate",0.26544405,0.467097059,0.226568062,0.094586139,0.28604872,0.165988668,0.127022285,0.327122313,0.339508151,0.283023888,0.282434792,0.311188213,0.515693881,0.432224118,0.360470127,0.321982581
Spermic acid,23.77172024,16.39344373,14.04793472,21.54944849,11.46936541,25.37053431,31.19473208,45.82139706,10.45739767,18.76143977,18.88947318,21.42370946,19.12449253,7.826591778,18.12082952,15.25469266
Spermidine,28.65986628,1.389612874,28.5744264,8.085862345,0.623238253,16.89385315,13.21298183,32.12857216,2.612236847,9.834657228,1.537681439,24.22292275,15.5580457,1.903773036,29.62001036,11.37244468
Sphingosine (d18:1),97.77847639,696.9181566,200.6353877,245.9900743,89.53023659,179.4744149,119.2810763,346.5273069,216.5664783,326.3372245,272.6077609,88.22383921,338.2606516,266.0537396,644.5441817,376.9370664
Spiroxamine,0.019760258,0.024751644,0.01882807,0.022650275,0.015093733,0.016688532,0.016095489,0.025865187,0.017733018,0.019141751,0.023313288,0.01807746,0.020720191,0.022408083,0.035401207,0.021473271
Stachydrine,11.94384591,6.926848223,13.37632452,8.829589497,41.72425842,31.83425694,21.84285305,21.74943915,9.241643632,8.349265038,11.59347856,7.086583015,11.07128795,16.27175263,6.085682656,9.68049368
Stearoyl ethanolamide,21.20068378,43.70593692,20.95401737,31.23863356,31.97080893,31.92774888,27.0837179,29.14118798,36.93112774,6.996623889,31.0904944,21.1422071,46.49489789,26.5606955,38.63298665,11.95371198
Stearoylethanolamide,0.705342947,4.193092946,0.911326351,2.231615633,2.495569282,2.333967193,1.583602487,1.333833002,1.117687613,2.33092404,1.586836786,0.499190427,1.486954383,2.08954608,1.944198052,2.39631149
Stearoylglycine,0.070909033,0.11450717,0.057424646,0.092007371,0.048397775,0.089238938,0.054771915,0.07500638,0.11243005,0.120604135,0.12881467,0.062362429,0.11534947,0.084570964,0.094619135,0.068377829
Stigmasterol,1.892955881,2.379039144,2.573374341,1.627816352,1.529818691,0.936031325,1.379560992,0.917371764,0.951410178,0.802268702,1.32001848,0.951823179,0.334648472,0.896323925,0.817802902,1.206541357
Styrene,13.37586733,16.18323534,3.599354463,12.24813347,15.63969529,13.16736702,14.33901199,11.69625902,17.01763066,7.077614767,10.93119883,1.496801168,0.878173902,7.533396313,1.263190069,1.289476523
Sulfallate,1.591906687,2.070324007,1.577824748,1.363533475,1.46207386,1.274624747,1.146898831,1.602198935,1.039455967,1.497094897,1.338999928,1.206587876,0.916612211,1.407900427,2.013396591,1.216909637
Sulfurol,1.974777651,2.097774947,1.232533704,1.916333848,1.341072146,1.561021869,1.107920344,0.117078748,1.199912909,1.805056003,1.255121179,1.420651681,1.565108449,0.941928288,2.011589632,1.699418893
"THREO-SPHINGOSINE, (−)-",14.12958648,24.4152849,13.19493307,21.84096177,21.86016921,24.91683417,13.76053591,12.10416419,21.95915666,9.158305018,14.39742152,15.31310593,16.99230416,15.22853951,19.04098444,16.02991907
Talatizamine,2.252442494,1.777957643,2.137294198,3.052978612,2.515271556,2.466451858,2.908637074,4.1449381,3.095714697,2.713281269,2.726513644,3.146113685,4.735463868,3.262991439,5.2671025,3.585027677
Tapentadol,0.029397401,0.042816057,0.041794666,0.039079403,0.024967799,0.026765796,0.026793432,0.034143924,0.029604111,0.03996386,0.037211179,0.03390692,0.032209787,0.044086863,0.052332223,0.034644883
Taurine,4.776659166,8.313878231,1.544060849,3.339668173,2.491277122,1.73844938,1.074795272,1.055537236,3.122798347,3.584669106,0.239585026,4.136373449,4.434992404,4.489507146,3.294760315,1.676442471
Taurocholic acid,22.4306086,17.42251022,11.30944648,14.32050171,11.90300585,27.67615728,13.37787276,31.4000491,20.01474572,32.06650299,26.89417141,108.8600353,25.17982195,34.45182391,28.91392739,26.06765556
Tauropine,0.386452583,1.036145215,0.502772683,0.375053676,0.811795893,0.657846383,0.392316634,0.55000542,0.667682464,0.881587762,0.81254451,0.728482378,0.762783841,0.930821488,0.94516096,0.949075611
Terbutaline,1.674466111,0.599966212,1.984774527,0.917439658,1.45055903,0.90939547,1.627148713,1.685824929,1.116634662,1.305711735,3.031191664,1.318508307,2.244745271,1.926890016,1.202202453,1.223276659
Tertatolol,0.306641671,0.533572235,1.394618026,0.748551657,2.040143708,0.310388862,0.482642471,0.054362367,0.308661542,0.225405534,0.259216358,0.037817644,0.165730829,0.044721117,0.37540652,0.173503595
Testosterone decanoate,0.253743834,0.392069225,0.045487904,0.110202394,0.146979763,0.454822099,0.279731292,0.618402495,0.311044189,0.219334684,0.215406989,0.867278498,0.342972146,0.350140941,0.824375566,0.114519731
Tetraacetylethylenediamine,0.369275008,0.390063903,0.341048162,0.319153689,0.303328889,0.293967054,0.468714683,0.197474351,0.130301331,0.393722372,0.41575669,0.377242355,0.4092375,0.151211767,0.544342753,0.109685841
Tetrahydrogestrinone,0.346446394,1.084052498,0.275345799,0.644036752,0.361776286,0.251907117,0.307147075,0.344526606,0.48647948,0.508097333,0.526993047,2.215386297,2.23961496,0.992286149,2.39481454,2.953187253
Tetramethylurea,0.925819031,1.005146576,1.122845318,0.980884948,0.49518083,0.64841367,0.662826404,0.804394657,0.78923818,0.879807821,0.880835177,0.723549196,0.424539256,0.696933009,0.900778954,0.694963248
Thalictroidine,0.204464864,0.249474932,0.632912166,0.776735342,0.221912303,0.339214507,0.273396881,0.250799634,1.130675321,0.349649869,0.499459392,0.235768999,0.257557588,0.49077815,0.321546299,0.242721759
Thiamine,38.95293684,54.80418265,28.47568447,46.65296804,33.06834156,45.08878241,28.39125877,0.827718947,28.69194467,28.43617225,26.34988622,31.0662907,29.18267717,25.24290375,52.6527717,41.03092348
Threonyl-4-hydroxyproline,2.184445734,1.078526693,2.553375814,1.607683517,1.125219438,1.171836992,2.035021125,2.749767199,1.688337013,1.786951072,2.213612853,1.542130224,1.926677455,1.965543376,1.903867354,1.517602893
Threonylglutamine,4.616288127,2.201451889,2.673927198,3.871156473,2.111852776,5.064215447,4.485528305,6.279514235,1.384221399,1.777962074,4.799352418,3.47342763,2.119493961,1.212094441,2.155923253,2.771913683
Threonylserine,3.444904647,2.121225739,3.316130384,3.201804798,1.754494937,3.115745889,3.395939182,4.471570346,1.649168069,1.9593731,3.291994204,3.2301477,2.406579668,3.700736683,2.429647984,2.635698271
Thymidine,4.292987722,3.319854122,8.630406136,6.406697109,5.252152376,7.815261783,9.787027851,5.412055238,3.880833922,3.819365579,5.189991635,4.2158062,3.74143391,3.220628845,4.756490963,6.627042952
Thymine,7.61655492,5.74710039,15.10655085,9.903777722,9.425640501,10.9884139,14.16206975,9.165839002,7.015149195,6.964216394,7.810998781,6.982294402,6.247990177,5.926257797,8.446091826,10.36562075
Timonacic,0.893955298,1.473619121,0.857935402,1.022129635,3.060275421,1.77363474,2.146593647,0.604200709,2.154484407,1.847299078,0.984243619,2.900588175,2.624945176,1.843066514,1.441587355,2.258121629
Tocainide,0.56910325,0.261469467,0.397145227,0.565450514,1.044198902,0.907464584,1.266166723,1.259113046,1.420807219,2.926351806,0.842669426,1.032250842,1.740463518,0.53291624,0.461957079,0.85113649
Tofacitinib,0.052100183,0.140214764,0.034818093,0.336203983,0.064743136,0.182622495,0.048469733,0.049106883,0.035177672,0.03508086,0.031845394,0.176730175,0.043497431,0.035561449,0.255169223,0.173420943
Tomatidine,0.038307469,0.059868079,0.038242968,0.04417081,0.036182857,0.041092006,0.041826485,0.052424609,0.039199418,0.052903238,0.052411396,0.044837192,0.043385955,0.054484145,0.074053733,0.049124884
Tomentosin,0.089316389,0.25095313,0.072965752,0.183343936,0.19662189,0.066988275,0.263465925,0.138999496,0.216350939,0.333344423,0.074173508,0.064821743,0.235617772,0.092704159,0.442773174,0.088827242
Toxopyrimidine,4.8862883,7.858883792,3.109024853,7.307747096,7.60509039,7.679593616,5.833104508,5.061146896,10.27880883,12.62093476,5.496786509,6.044565299,9.137547226,8.117161997,13.29824104,8.405413536
Tricetamide,7.919356381,13.18513241,9.599310541,11.1736003,9.574804463,5.128198028,4.860776868,2.415709194,7.213526907,10.07100855,4.091570638,5.656022376,6.522054948,6.090412037,7.474596555,10.04736771
Tricin,0.042858858,0.067382813,0.050902322,0.052829002,0.041453396,0.087946708,0.071986992,0.075204897,0.050117106,0.059453775,0.062416133,0.117997077,0.052883948,0.063212383,0.167264945,0.093955591
Tricine,27.72677975,40.47698278,23.33095545,27.55792088,9.569551684,27.49454672,27.09334071,32.93743025,24.77695037,23.45823747,28.76185043,26.84527764,20.59069548,22.12202533,33.74520821,32.71984189
Triethanolamine,0.677421796,0.272342652,0.143882592,0.13327048,0.134078631,0.154044949,0.148023602,0.127806117,0.780861904,0.488814763,0.37055822,0.581163082,0.116621353,0.203089905,0.153189758,0.158986337
Triethylamine,15.09513882,27.26130452,18.40664109,16.19632324,13.18962915,15.04304011,15.13482108,20.25279661,14.01193389,19.75588066,23.68532767,16.62202487,15.91191622,22.28828499,31.52414817,21.37675515
Trigonelline,29.26294306,16.96614174,42.41255374,22.32333078,29.64572314,23.40771261,30.58470646,28.8089351,18.37399499,17.91039563,24.52627925,19.08700789,18.91530072,16.44256514,17.11383767,26.93556228
Trimethoprim,0.025272868,0.035912648,0.026295146,0.027763845,0.030066475,0.024011966,0.042959336,0.031680301,0.024814676,0.031229368,0.030995795,0.030963051,0.026531394,0.033132629,0.046467776,0.02846839
Trimethylamine N-oxide,0.076197801,0.086734817,0.103498273,0.081308629,1.28951339,0.061933623,0.078611426,0.051408999,1.225742645,0.745311813,0.082620745,1.779342697,11.99478846,4.934379482,0.196667494,0.171326113
Tris(2-butoxyethyl) phosphate,0.272029052,0.434510884,0.341722517,0.245752298,0.103092814,0.140630012,0.189791223,0.258491199,0.114485676,0.131078576,0.214867237,0.099957654,0.123860311,0.328753865,0.34070008,0.081783424
Troxipide,1.070702357,2.47894076,3.494098976,1.841110747,0.455087961,0.40994598,0.603976504,0.509393488,0.178301406,0.297810731,0.050588375,0.231429363,0.211402464,0.280709546,0.705158241,0.123751296
Tyramine,5.834413864,6.88342371,0.478364222,15.97537864,15.14395995,8.243676195,13.94664383,6.011385356,6.35284995,7.072586418,3.903946044,5.115376549,2.07621633,2.668547962,4.152787771,6.336266547
"UROBILIN, (−)-",5.268369683,4.389618899,2.474171418,5.205393448,6.86828092,8.811006019,5.56031735,12.78000866,8.749148318,10.99705818,8.56099898,5.722094714,5.509219999,13.29241072,6.680530791,6.31563107
Ubiquinone Q4,0.040752005,0.067532277,0.037365974,0.058053009,0.039126779,0.051287093,0.069609771,0.138031703,0.049269088,0.075961253,0.054586845,0.056077388,0.068130851,0.055601994,0.088281632,0.053070408
Uracil,47.13742747,36.91148376,45.42949487,55.91000513,53.08752255,64.97077134,54.01448557,36.82760234,34.20555913,28.54361941,37.33394025,34.39421793,27.24331341,29.73510888,3.189306722,44.60245074
Ureidopropionic acid,4.75022753,3.583746473,0.745518706,2.960819512,15.29608981,4.897647684,7.13852616,9.064612489,20.09559096,21.5741222,11.40907824,13.37751816,41.10171066,43.75978313,14.28458619,6.759885362
Uric Acid,2.372937084,2.186211366,2.516336213,1.287996818,3.280925782,2.177787411,2.995254767,2.859704137,5.053651095,3.19629586,2.320741825,1.630767153,2.033065593,3.638790247,2.931266901,3.149425127
Urocanic acid,70.1002762,51.06522683,46.32493899,95.18631736,40.63537885,79.51219838,82.38006281,93.1647652,85.73248538,49.69170643,78.67765007,85.56242218,78.68161843,60.49622602,100.8326386,76.95635472
Urothion,16.90727867,17.91824954,15.99173912,15.4629137,19.51385046,15.35531566,14.93911737,13.06783158,15.71213994,20.84326606,13.08325095,18.71196733,13.09364912,18.37981484,17.6203098,16.62886602
Val-Leu,8.657590274,5.000639356,6.345868413,5.393185703,3.113430046,3.079061261,5.860134612,4.356532463,1.998628327,2.438458257,3.984440062,3.346000088,2.390680575,1.893235985,1.670289357,2.595422572
Val-Met,0.759007312,0.522039583,0.619859273,0.676626374,0.372934144,0.655363838,0.718923873,0.818037874,0.247106483,0.453740811,0.603357078,0.467918134,0.446871763,0.258436215,0.387184702,0.439954761
Val-Ser,3.473089662,1.455025507,1.334762154,2.027442851,1.275796721,4.633981758,3.656507403,8.817148838,0.939595907,1.612299127,2.952927612,4.091812554,3.106265972,0.870151002,1.375747587,1.63897786
Val-lys,6.013587369,6.638553639,4.836400104,6.502053826,3.304757034,5.347156384,10.00389885,10.30175759,1.056704848,1.207609033,5.537011445,4.573381659,2.377245456,1.134471728,1.553105957,3.588515586
Val-pro,2.406702273,1.071745296,1.360608936,0.719951972,0.365144623,0.843000599,0.393555553,3.378702124,1.026421485,1.573089197,1.427118719,0.192274969,0.184913684,2.913487956,2.19337803,1.047061894
Valeramide,37.08293478,50.99583999,47.89577137,37.84298228,33.32945685,39.46459497,35.0547177,44.47480856,40.90433943,59.20969557,58.11470286,43.80618262,45.43386806,47.10616816,94.02124551,44.26585727
Valine,1834.441202,1488.062303,1510.153193,1833.295617,1352.950026,1692.62268,1784.283133,1367.052308,822.0393579,785.5376158,1547.98228,908.8055844,744.6212711,686.7363695,936.9549529,1784.536688
Valpromide,1.820220927,2.729563963,1.852300984,2.370074258,4.920233447,2.958640368,2.488699995,1.952492636,2.562450589,2.837309072,2.232262742,2.586338226,2.447170412,3.075248083,2.753099692,3.336723691
Valyl-4-hydroxyproline,8.034470719,4.015593759,5.638244948,3.839107672,2.24189284,2.872965202,2.657099911,5.401460738,8.696646061,5.061418253,3.699659151,2.932026658,3.501616334,7.864785348,5.413218124,3.246465517
Valylproline,25.18224366,17.16493696,13.9607336,19.68769649,16.05253608,24.48335454,23.60537664,30.18523765,16.18972705,20.9605857,27.62915643,25.95700637,26.34470054,12.77046115,14.24604846,9.387686723
Valyltyrosine,0.539458041,0.683275728,0.698586017,0.739025259,0.651423229,0.717788419,0.649349168,0.593068542,0.52117055,0.551271281,0.709963335,0.493092506,0.448580439,0.457688389,0.708549998,0.775228525
Valylvaline,2.105726333,2.289404318,1.492447387,1.662673296,2.093688257,1.375240408,1.606246842,1.51408029,1.702103623,1.371300645,1.631529263,1.098429814,1.938138048,2.033831974,1.590997005,1.578532097
Venlafaxine,0.025135511,0.041993794,0.026792983,0.030588214,0.023419064,0.028279394,0.026903027,0.034154919,0.027255276,0.03497144,0.034304697,0.02859415,0.029590412,0.036766989,0.051063255,0.033453902
Veronal,18.02816436,12.25369858,12.08202892,18.17645178,18.08508131,16.75808509,21.2642481,20.9951518,16.15813798,20.0554406,20.99194648,14.44454594,17.42150036,12.38278311,17.25654181,13.78648766
Viloxazine,0.641946393,1.07585376,0.540814573,0.654938242,2.520786753,0.766247595,0.612279616,1.106890053,1.966353031,3.838495305,0.732344595,1.332723561,3.679180611,1.080738751,0.889226505,1.095542153
Vomicine,0.019778427,0.028274548,0.020417596,0.019899702,0.028232925,0.019771041,0.021521187,0.061755623,0.02099498,0.028046389,0.026947866,0.020401093,0.028826997,0.02809248,0.041306534,0.025219497
Vorapaxar,15.41889708,5.779047496,26.92437238,10.67429649,5.49895582,5.457612371,10.72179925,14.85143885,5.862811358,6.297185247,9.892440417,6.656827326,6.484841013,5.272537796,5.567147816,5.567407556
Vorinostat,0.036096717,0.05366804,0.055120069,0.04248321,0.031241526,0.027194685,0.027511275,0.035099842,0.035945208,0.035809065,0.037040267,0.027771368,0.034842407,0.050796993,0.118086442,0.033006479
Xanbon,1.370928441,1.882012072,1.348287475,1.258968185,1.775069268,1.353958866,1.091166468,1.372419023,1.091237256,1.499197288,0.759997721,1.305092482,1.226107385,1.40091515,1.11974033,1.019532843
Xanthine,0.17593246,0.213755586,0.288804262,0.309183433,0.190441183,0.272290014,0.261519928,0.174600215,0.029673933,0.219737664,0.283122289,0.285151327,0.231471683,0.171176969,0.128501094,0.192010053
Xanthurenic acid,1.099097665,1.671767606,0.890700196,1.362348966,1.47745213,1.019538155,1.001313513,0.926734066,1.14556128,1.222026043,1.197737977,1.152099786,1.132318446,1.645033357,1.58630356,1.317245459
