Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
NP-001134,0.729187986,0.73175281,0.86113306,0.857527476,0.743025857,0.841224979,1.166764347,1.368375882,0.429456789,0.486773598,0.844765137,0.558260156,0.578951972,0.740927844,0.541925967,0.736569117
NP-008993,4.862443399,0.897409117,6.317337186,3.257219011,5.600470642,5.891580059,1.47739202,0.283683872,6.247959697,0.266501375,0.157759604,9.123734066,5.374936101,8.168064562,5.544874369,5.459976337
NP-011548,32.19232993,39.43233507,43.87463157,38.46487029,31.45228046,35.8216095,32.66379762,57.01552421,36.63629606,37.50611225,26.22800867,42.99901392,38.69696453,24.96415677,36.80661649,37.24364572
NP-017061,1.08916284,0.887514866,1.072238412,1.115816484,0.91336483,0.826454729,0.927282091,1,1.231572466,1.584145217,0.899646678,1.269971501,1.325086302,0.877381282,1.345680915,1.07944185
NP-018716,9.472733807,7.447329286,10.32254867,11.26530679,11.66917127,8.771458971,14.441748,16.98320065,16.53858395,12.11725662,7.792091225,8.142878259,12.15394568,12.02301451,10.76152362,11.36493364
NP-020916,0.062622007,0.074325754,0.073713765,0.070637622,0.055188444,0.066054794,0.071139901,0.096661379,0.059723903,0.07171233,0.081683695,0.063479842,0.063502377,0.073982502,0.08665176,0.067125894
NP-021050,0.404423665,0.402647673,0.307974035,0.546641729,0.521851883,0.549233851,0.4712928,1.060737047,0.424818919,0.637055013,0.33690668,0.459657272,0.282067795,0.312671266,0.37704582,0.335362988
Nebramycin V′,2.102181355,1.583957237,2.09080076,1.926036459,0.379748224,2.021677669,3.328613343,0.712025289,0.300197318,1.031784794,1.33487598,0.952056559,0.649355671,1.571816491,0.722567279,0.508381123
Niclosamide,0.188394426,0.339669174,0.199467563,0.240614063,0.17846778,0.156365104,0.167183746,0.297201241,0.279366574,0.243066106,0.250340485,0.232105895,0.165108064,0.198346244,0.288019187,0.200458206
Nifenazone,0.558383579,0.46164106,0.460271634,0.343747236,0.659661489,0.558635537,0.710872416,0.604033537,0.622340048,0.902271641,0.587836989,0.724825823,0.625440364,0.875514296,0.520873634,0.438290538
Nonoxynol,2.854275064,4.34214248,2.9635726,3.942693634,3.217936557,3.036545145,3.081911999,3.152039938,2.469957196,2.486928555,2.888195169,2.831482532,2.587282878,2.830937672,2.900033255,3.846277358
Norethindrone,0.817500967,1.583628553,1.235901782,1.182458273,1.514737159,1.032775848,1.12100927,1.019733258,1.978837296,1.504295594,1.361936224,1.176914421,1.712174694,1.855095956,1.26091246,1.27100754
N~2~-Acetyl-L-ornithine,3.649952017,5.210646068,6.265450164,4.333009868,5.974844336,5.294412261,4.984260926,7.503726232,3.08201489,3.518398257,3.351647065,3.95060536,2.144046981,3.69502286,4.118400815,3.177991913
"O-(4,8-dimethylnonanoyl)carnitine",8.636367676,11.04520025,9.107300977,9.119658527,4.704160327,6.392918874,4.902114228,5.229268494,4.881419844,3.347584009,3.560986739,5.998673594,4.995193173,4.378863508,5.814910572,5.837857475
O-heptadecanoylcarnitine,1.939627106,3.869411009,2.989407394,2.037230128,3.7071274,1.640425402,1.288708567,0.249799872,0.843718772,1.045751049,2.772264998,1.630211073,1.442675799,1.717150199,1.275928169,3.110569884
O-propenoyl-D-carnitine,0.357108633,0.102797003,0.317099853,0.228738224,0.390864776,0.074815678,0.08273244,0.335249867,0.416936233,0.444152041,0.299756722,0.241849748,0.414974032,0.227547616,0.108691659,0.36170168
OLEOYL TYROSINE,13.83747514,22.94763265,19.01492057,24.30670015,11.49807697,6.683977621,7.748684175,5.376662307,8.65007632,9.814193098,12.22617338,8.329431971,6.556116892,13.03656249,10.08736888,12.75930806
ORNOPROSTIL,6.417667692,6.597316429,10.26986421,8.522199448,8.671420573,4.235521045,5.522025336,4.047739986,4.609815801,3.625089768,4.649169259,4.165984704,5.404733705,6.271232207,3.883029134,5.685573185
Octacosyl (2E)-3-(3-hydroxy-4-methoxyphenyl)acrylate,5.684784645,4.209328947,9.218076359,6.250620028,5.420889383,6.506243501,7.144067705,8.988012723,5.135518955,7.181267291,4.908493476,7.314906277,7.262675896,7.793792349,10.1475344,9.839963283
Octyl gallate,67.25539036,49.44163318,97.08122106,54.42823446,82.8968454,72.77159738,87.17822878,59.31353836,69.9411684,95.35430626,62.66180052,79.47140432,58.66127681,87.1224192,50.673203,43.17849715
Oleanolic acid,0.173444785,0.318488961,0.191651257,0.224242063,0.192840567,0.180507055,0.158055449,0.179500731,0.159771452,0.208730617,0.230394623,0.188773339,0.197420438,0.185405325,0.242546352,0.19795466
Oleic Acid,57.73989877,118.7091962,58.16732178,62.98399821,41.47642801,56.96716061,85.86072505,90.08430545,47.58229497,72.96274189,58.40556294,53.8569847,81.11864063,57.3716379,102.2152308,59.41820163
Oleic acid alkyne,249.3898149,308.6228246,620.3298616,338.9260589,141.6258399,226.9991333,161.2843195,444.9093465,272.4337969,111.0532027,76.28920973,141.2385439,225.3941257,131.4636776,149.7007694,183.6882655
Ormetoprim,0.090250099,0.091013571,0.108746333,0.110683561,0.075867322,0.065042139,0.080892108,0.08505481,0.064583143,0.078471329,0.16116841,0.079955059,0.086721291,0.102613558,0.108822483,0.079966578
Ostruthin,0.694634909,1.198837128,0.127014071,0.23034712,0.768673054,0.890983864,0.79444731,0.562866681,0.737690796,0.772696301,0.715814415,0.932429789,0.754299052,0.965013514,0.503200368,0.804581454
Otonecine,2.391512812,1.939787233,3.480170412,3.465598856,3.002853707,3.696638955,3.85137531,3.268042023,2.14804513,1.555795184,2.598447601,1.937729907,2.429650728,2.525434878,1.65930337,2.600617554
Oxaceprol,3.206227577,3.678128657,3.815528024,3.770534204,3.26707247,3.698852394,3.627545919,3.011702586,2.101572543,2.140335502,3.71441841,2.454660723,2.547516771,2.228338636,2.913958245,3.523778153
Oxetacaine,13.86200275,32.80376326,16.08137105,18.82243575,43.47918647,21.57878592,28.04813727,20.42381195,57.3139601,29.37262369,24.62663508,15.35942603,32.05667781,43.53542478,14.92406859,12.66056303
Oxylubimin,8.159719731,12.81391824,10.02105544,9.799609793,15.419408,9.811350241,9.083275775,5.553588145,7.303503658,8.668718868,8.525535838,11.50747157,11.06423518,11.03184923,10.50392212,14.10682135
PALGLY,8.039862805,12.89838546,6.079788306,9.61670484,9.249025654,6.351232396,6.452748381,5.882482144,13.12565989,7.119915394,11.40910406,9.949553462,9.45000591,7.328073693,6.251167969,3.938044935
PIVOPRIL,0.393823007,0.395499607,0.418979726,0.385714945,0.681962068,0.405137295,0.412629185,0.4066512,0.314637639,0.39189802,0.386878469,0.412308206,0.347813574,0.428140265,0.380055948,0.370125606
PSICOFURANINE,0.430408041,0.448539119,0.529321575,0.456164893,0.32255684,0.376205965,0.352747167,0.457572061,0.325936412,0.393679222,0.463066776,0.402154086,0.392547355,0.455558716,0.523403747,0.373502143
Palmitic Acid,285.8301065,564.1917346,167.2812808,325.5201941,131.6695821,224.9010303,280.1300161,522.6248403,427.1254019,466.3990797,278.9440469,231.8889594,240.1451039,902.7731369,562.2041501,134.1253671
Palmitoleic acid,396.6103276,648.714487,578.4378338,551.734714,507.2116403,328.8347203,431.2467587,331.9661316,314.3518017,359.5920003,402.2612638,279.9644196,304.0686241,394.9520918,392.1529636,410.5564229
"Pantothenamide, D-",15.07080492,8.687072215,9.142558674,14.62112492,6.379024125,13.77250831,16.2155999,20.52043388,2.828245485,4.502227093,12.55123393,11.00379033,6.63008407,2.545801583,4.750655959,8.522923096
Paprazine,0.310820251,0.300972049,0.318351499,0.434039315,0.356790742,0.301364704,0.404178625,0.330067374,0.247920284,0.260393647,0.28361191,0.296761839,0.355367853,0.305220652,0.31453021,0.353685456
Pefurazoate,1.821988089,1.229885869,1.486837089,1.316404901,0.486749981,1.13853302,0.503332749,0.279138837,0.405170095,0.190303398,0.505896957,0.313362345,0.230093143,0.231655336,0.150104606,0.125585509
Pentadecanoic acid,278.5716565,628.9131966,131.844281,375.2400934,395.8124203,426.2158317,115.7449133,198.7147597,337.4330256,339.096439,412.6458985,369.2293554,418.3656734,428.0660914,332.4848532,431.7500261
Pentostatin,1.406098119,1.585345216,1.308080348,1.319350144,1.120553741,1.244341368,1.082113304,1.334291652,1.840675366,1.105784893,1.432911158,1.077449287,1.05680607,2.236384621,1.335137674,1.475822412
Pentoxifylline,0.6711028,0.76987749,0.792537479,0.789219105,0.683838383,0.774215223,0.759289902,0.63038633,0.399710835,0.447998501,0.777473381,0.513790629,0.500650923,0.397961536,0.517090964,0.721866583
Petromyzonol,0.512977977,0.933860884,0.411556028,0.674196284,1.382519684,1.378877481,1.125503984,0.410784225,0.87294581,1.087383549,0.460574872,1,1.342375952,0.561323196,0.567442716,1.311815212
Pfaffic acid,0.627503993,0.35825423,0.167592488,0.283665828,0.21042829,0.10564063,0.145084687,0.148925315,0.265945861,0.208228975,0.181002573,0.183244351,0.383946149,0.172742354,0.155642003,0.142905649
Phaseic acid,0.132431209,0.20155848,0.144945653,0.220853045,0.179331832,0.130110181,0.139737203,0.148092364,0.299844701,0.685262828,0.199945465,0.165396835,0.192272971,0.334019614,0.174891877,0.159700472
Phenobarbital,0.283431655,0.418199895,0.306311672,0.117201119,2.81073122,0.369917197,0.322459612,1.320103378,3.902709848,2.886870478,0.264646662,2.047194158,5.925119331,1.845156869,0.430445152,0.310098339
Phenprocoumon,0.02049769,0.027223375,0.088146306,0.030373001,0.081228908,0.025471363,0.117630111,0.035952524,0.096581678,0.077285396,0.100238868,0.022265152,0.022177416,0.058032387,0.170001958,0.025307311
Phenylacetylglycine,3.529126075,5.877126256,2.606232214,0.810463181,19.44637311,4.784025991,4.69494274,18.03284566,29.52040244,19.95464639,2.708883386,27.3073042,47.28832728,120.7957137,16.41910822,11.63943534
Phloionolic acid,0.462280206,0.810369115,0.504928326,0.603471904,0.650970332,0.465162372,0.569963626,0.574661354,0.499221212,0.666739854,0.68719892,0.878450552,0.697234725,0.743046761,1.002972628,0.843690794
Phloretin,0.375198076,0.521315311,0.393176714,0.419739064,0.502436175,0.444745062,0.47791339,0.455958497,0.409041638,0.492475233,0.428543657,0.740264335,0.546972417,0.477544656,0.66829266,0.673930515
Picotamide,0.675728825,0.691200189,0.713135158,0.740379986,0.649992783,0.67832544,0.759622654,0.689845644,0.615914227,0.759039214,0.544307585,0.823117083,0.629134425,0.754980415,0.649846477,0.749350237
Pinocembrin,0.785802073,0.913013458,0.406177602,0.893430966,0.828533863,0.999352325,1.045987766,1.150307731,0.788834202,1.092392206,1.007086253,1.126984274,0.827519505,1.060683042,1.095401326,0.901366339
Pinolenic acid,121.6789067,102.2891814,51.11210832,90.61355749,116.9366654,166.2901972,81.61408602,246.1309561,42.64205489,85.43975652,141.2986472,121.2964656,136.4022478,85.61076142,146.583622,150.7819407
Pivagabine,0.108960431,0.121519871,0.224518193,0.104251566,0.081211091,0.130659279,0.093186858,0.32185517,0.550767137,0.224044488,0.102298817,0.116045792,0.160014356,0.123624044,0.307536232,0.099201566
Precocene II,0.1178752,0.156874026,0.143607209,0.137232876,0.108154402,0.109278155,0.101093963,0.132578659,0.166108945,0.134418788,0.161051453,0.136342735,0.163078289,0.157352038,0.167296102,0.14188302
Pregnanetriol,2.416884551,4.188977929,4.157549166,2.949287775,3.374534482,2.244797899,2.028230867,1.193374146,1.312412061,1.525299435,2.486071449,1.897838784,1.899087706,2.82301889,2.384803773,3.106639445
Pro-Hyp,1.921555576,0.567586923,0.841783918,0.985586937,1.016868541,2.612413082,0.749900298,2.704321649,1.516849808,1.478509468,1.824429892,0.561645105,1.735604452,0.26330104,1.41215926,1.947217417
Probucol,0.401306544,0.552104667,0.450639492,0.490512861,0.602517868,0.411779886,0.398790442,0.427844353,0.353248822,0.448588357,0.453817364,0.61157363,0.516749044,0.457260124,0.694473003,0.585211257
Promegestone,39.46006044,12.61728356,33.31552875,22.58323833,43.13273856,53.00401543,41.53667754,51.43547144,30.59869231,35.22694232,47.5709129,89.1288057,65.17718531,37.28839808,95.44395233,82.23871663
Propapyriogenin A2,0.205565768,0.256474183,0.361948193,0.227800068,0.395673732,0.195619286,0.192282373,1.27169167,0.235159772,0.180804912,0.211097332,0.460230756,0.194461054,0.210053142,0.243487737,0.194469482
Propetamphos,5.805404291,2.930349948,4.985028751,4.983451165,4.311612541,10.33171319,7.864291511,7.865153222,3.616163562,3.939831548,4.028865512,5.532884259,3.988999504,2.405427806,3.202029674,3.970760216
Propylparaben,0.103655114,0.132473416,0.117671468,0.12051699,0.098301967,0.100807919,0.105460632,0.114542102,0.108760465,0.117573126,0.13293094,0.098991317,0.100461992,0.139673802,0.139313097,0.108016788
Prostaglandin F3?,1.219713041,1.878534277,0.910203573,1.033697646,2.113682334,1.802956873,1.277157316,1.339990684,1.17446146,2.269526413,1.297401562,1.815135848,2.016276206,1.245097409,1.54924794,1.541730074
Pseudouridine,1.388104414,1.319360861,3.238018717,1.624372783,0.062018513,0.069455723,0.148119924,1.282055572,1.634601673,1.678318113,0.086228709,0.066284174,0.067501376,3.429207443,1.308993564,1.837471373
"Pyrene-1,6-diol",17.37058751,22.80550115,14.90824175,21.32532807,22.99856188,21.75350889,14.58927615,17.77550085,23.10749401,26.86503217,21.12783355,31.04868524,20.95093501,17.96223483,24.28620122,18.01757035
"Pyrimidine, 2-[[2-(dimethylamino)ethyl](p-methoxybenzyl)amino]-",0.074669023,0.180407835,0.083488391,0.115323029,0.076788493,0.077178501,0.076722803,0.090444781,0.073563413,0.114731763,0.126228422,0.112689004,0.092679507,0.117368879,0.118267319,0.090908133
Quillaic Acid,0.338397267,0.37069529,0.434814192,0.381890924,0.390508821,0.170723663,0.259280974,0.137753252,0.28687523,0.210956893,0.378679969,0.452251765,0.274653236,0.192514945,0.247675622,1.108205358
Resolvin E1,2.865147438,3.41996214,2.824865918,3.355228801,4.245718273,3.620024267,3.141099492,2.709314057,2.866769783,4.732699879,2.57670371,5.056276744,4.934767945,3.025456361,2.831821287,2.820234198
Rhapontigenin,0.1300242,0.184050974,0.132369131,0.143511647,0.313384887,0.149298737,0.175260205,0.29396613,1.322657212,0.365333652,0.181874524,0.244444299,0.286858378,1.395432603,1.428866933,0.541476175
Rhynchophylline,36.94959737,59.70371073,35.8139861,47.21962409,34.30164752,39.10373944,36.24283359,32.51455165,1.097768047,4.130816393,4.079475376,49.15825272,53.78066712,7.325781368,54.87853777,53.84466307
Rimexolone,14.65030564,12.10445066,21.63079449,12.76807371,13.83178837,9.034732714,11.21858176,14.45671094,33.424866,29.30984433,26.14058276,6.294529152,6.211980353,21.8030176,11.26427602,9.039258786
Ruscopine,0.287331107,6.78832319,0.327747838,0.312410951,0.233275698,0.225376507,0.21185457,0.2962086,0.398653613,0.274821147,0.285377876,0.250161102,0.414858184,0.257123945,0.314953509,0.266172792
Ruxolitinib,4.291022033,4.871224632,3.69275779,4.231241622,5.813573656,4.685366378,6.159406065,2.284625193,3.541205459,4.32472446,3.779270427,2.609408636,2.3025655,3.903420706,2.712891261,4.144769346
S-(3-oxo-3-carboxy-n-propyl)cysteine,3.705599566,5.122841532,6.411663167,7.716314283,6.044882322,4.066616368,3.522793619,2.751926932,2.665495463,1.944986954,3.209087316,3.06799395,2.210844583,3.442823765,2.804801025,4.905586901
S-Sulfocysteine,3.639761672,1.467154416,1.612128512,2.215057516,0.584909626,1.675507922,1.809397534,10.29202521,1.762094301,3.146253231,3.359625832,2.130088789,2.450720611,2.261697663,3.341362034,1.27981825
SZB3TH928Y,0.302719972,0.365234176,0.328572615,0.388292217,0.278147002,0.311675241,0.289211218,0.347421115,0.244436026,0.298780152,0.413844641,0.282852047,0.281177021,0.28150718,0.350769814,0.394316615
Sarcostin,0.096519042,0.149653373,0.118243658,0.124209029,0.096997852,0.09048421,0.094288776,0.115803478,0.082793764,0.106832141,0.126590035,0.106285533,0.103580657,0.118182109,0.150444044,0.116300278
Scoparone,0.073624927,0.104842607,0.086724725,0.089950421,0.062472071,0.069087079,0.082274788,0.084383055,0.067615798,0.078162822,0.102087811,0.075277322,0.075043937,0.10041978,0.106095944,0.078300511
Sebacic acid,0.07322361,0.161512241,0.147174693,0.093973524,0.063052773,0.0767031,0.139607368,0.085494828,0.136388258,0.153645842,0.099350487,0.155731894,0.137051076,0.217268164,0.109759013,0.196674828
Secnidazole,0.113123515,0.122801262,0.117235984,0.120540431,0.091828053,0.125117882,0.116517205,0.147696734,0.08932502,0.103783297,0.120645504,0.104399994,0.093876057,0.11165956,0.130388776,0.108311297
Ser-Leu,1.677028465,0.428705112,0.067723454,0.443437446,0.054069501,0.063360088,1.367108455,1.5263303,0.167603103,0.309599411,0.470276885,0.058403627,0.055317398,0.14769341,0.235082028,0.339437819
Sinapyl alcohol,0.139396489,3.703803991,0.509975387,0.316838045,0.152303438,0.101401077,0.333028313,0.146220598,0.817002391,0.373913239,0.870599435,0.974191346,0.119713114,0.889174721,0.121916701,0.091674152
Soyasaponin II,0.651106116,0.358647219,0.171840455,0.377437743,0.795063294,0.992202017,0.985671244,1.074787674,0.689955866,0.897311555,0.563856213,1.014855719,0.441491956,0.722189214,0.336695531,0.507889018
Stearic acid,250.5734634,462.9552416,394.7677366,170.3633047,227.8967682,476.7188232,254.3865678,605.4143565,157.3928365,1792.968371,3102.893282,596.7224269,206.4994971,3134.286317,1123.295172,494.1941436
Stearidonic acid,4.676189075,4.808884919,5.806336814,6.553077447,3.459107764,3.793787183,5.921688776,5.53211159,1.733990608,2.434748079,2.090480634,2.49461055,4.569186549,4.992014835,3.693154611,6.448389022
Stearoylglycine,0.827933921,1.682151892,0.55951408,1.163906027,1.363409252,0.542908682,0.32546408,0.201836611,0.555077564,0.641364915,1.002544056,0.728865627,0.710878816,0.614544459,0.48985943,1.10112894
Sterculic acid,1.998643391,4.422341727,4.489183867,5.708967188,1.601984539,2.724896683,2.083491751,4.679192337,1.936055205,2.00144069,3.331039833,1.437419053,1.545696721,2.499165577,2.479749635,1.775905252
Stiripentol,171.9657395,334.3587088,150.6749513,265.8800796,158.1867717,154.195022,103.301035,171.0113412,173.1771765,165.5543646,152.6795795,160.56915,244.7514842,179.2568281,203.6104507,202.4935559
Suberic acid,6.066449714,5.099117013,7.660433608,5.649999791,6.584604423,4.867368715,5.060152202,4.736770915,3.95729143,4.680830104,6.686393087,3.935964757,5.607688841,5.426127245,4.073149906,6.220104208
Succinyl proline,2.433580584,2.918363462,3.26740165,2.725778864,2.134270008,2.49613155,2.481769572,2.060443066,1.320366775,1.577825734,2.541203004,1.657051516,1.801413806,1.716503689,2.066205852,2.453911449
Succinylacetone,3.441427872,3.947946355,4.294554806,4.279768518,3.401708668,3.937018237,3.893653003,3.339890363,11.76639229,6.298288873,5.428242998,2.63472808,2.634463794,15.56330043,3.451558455,3.849946341
Sudan IV,3.313902744,4.940857763,0.78269139,2.33403864,1.731119455,1.816238791,1.901144454,2.709669654,2.004995646,3.056218637,7.990381937,3.430830837,2.166873493,3.366524937,5.638448632,3.541247761
Sulbactam,0.074547621,0.115706838,0.095122925,0.095621574,0.067608183,0.076874512,0.087092226,0.098131214,0.090667868,0.089437203,0.103784209,0.080859449,0.08084959,0.110920513,0.121874617,0.097500618
Sulfazamet,1.013055434,1.606169074,0.701617952,1.729933945,1.138018657,1.152908299,0.873907894,1.032390614,0.849390761,1.082605263,0.592389227,0.773367285,1.354220644,1.18922043,0.992945617,1.317267176
Sulfuric acid,52.11815801,17.57737577,226.7304679,31.62107378,18.39218404,11.22249805,20.83041767,51.94593677,15.33290232,55.92044661,26.66057545,71.74828007,125.7758668,102.4243989,40.81282274,22.8114363
THIODIPROPIONIC ACID,3.651661308,1.227508104,4.811007079,1.777558044,2.113130603,2.579756516,3.685541262,3.998378355,1.980365847,1.806593261,6.270968446,1.310199106,2.999679513,3.266855583,1.77415343,2.740957154
TOQUIZINE,7.879293361,2.435008542,4.233677593,4.192831553,5.529813771,8.67439397,5.242800562,10.06135225,3.487823652,8.699327722,8.020452674,13.03070837,11.21064532,14.58111014,14.25323599,11.28623377
Taurochenodeoxycholic Acid (sodium salt),3.879437314,4.142009559,2.42643793,2.729589156,4.654797893,6.651041229,4.819153087,7.528505291,5.941180689,5.787818117,3.858672551,19.48366824,9.19458743,4.734981725,5.547756508,7.256252089
Taurochenodeoxycholic acid,0.700087009,1,0.591331007,0.675982791,0.677404614,0.790669496,0.816408861,0.916812545,0.64551695,0.847835574,1.936479482,4.081579023,0.682763286,0.855181079,0.908146925,0.778607199
Taurodeoxycholic Acid (sodium salt),8.148171436,7.573794565,4.950588099,4.801628755,5.137501975,8.768385157,5.893784865,10.18396006,7.031272573,9.538405663,10.17856432,33.60611636,9.228655527,9.140433553,7.390457276,9.515160991
Tauropine,1.598479781,2.260856705,3.188599289,2.670345448,1.973948039,1.57187072,2.221199214,1.763897245,3.261220182,1.348679686,2.943015037,0.789485305,1.441957288,2.391067057,1.204679854,2.152061598
Tegaserod,0.06703106,0.088249594,0.075870806,0.084711899,0.058070291,0.064569247,0.071270556,0.07829552,0.066459951,0.070075847,0.090656464,0.06910753,0.062749491,0.078655853,0.09449682,0.081562863
Tenatoprazole,0.324120048,0.254006798,0.225629989,0.150516609,0.399521719,0.410908847,0.317911424,0.215491458,0.140810349,0.218463937,0.300128724,0.252500093,0.154907204,0.276302463,0.157802591,0.132940851
"Tetrahydro-2,5-furan-diacetic acid",7.781241259,2.737230434,8.869280488,6.409632069,3.077042881,3.335536141,7.088646492,6.545443043,5.037154947,2.83704853,8.323840944,5.938167123,8.222741838,6.305646455,6.958072435,8.847443888
Tetrahydro-2-furanylmethyl hydrogen sulfate,0.126273528,0.147411135,0.145570015,0.137154,0.119928496,0.142378195,0.158004854,0.155486844,0.10025933,0.117801499,0.130707908,0.124155021,0.10711016,0.123364336,0.133470042,0.127295073
Thapsic acid,0.411977136,0.554078755,0.652838385,0.549709501,0.535089569,0.524510144,0.577233404,0.655265348,0.415665116,0.692409086,0.637812982,0.754071502,0.721997634,0.820304282,1.068956089,0.628127257
Thymidine,57.51793426,49.01913958,115.0630883,96.60429499,63.76981575,71.3095346,102.1676497,64.5149397,45.28168809,44.20477085,72.70770464,50.58553764,40.02410798,42.43604654,63.04585563,82.25384522
Tiglylcarnitine,1.903998353,0.496086564,0.419947945,0.324316906,2.184576103,1.565673723,0.668175677,2.610070984,2.330388961,3.501923268,7.03132114,1.890814298,4.023660617,2.353663402,1.401766438,0.64911028
Tofacitinib,1.137244147,2.082508948,1,1.607685011,1.643945894,1.497193523,1.16860413,0.769080181,1.015935002,1.208928686,1.295643057,1.631311089,0.849806055,0.981168948,1.081793541,1.096345569
Tonapofylline,0.070118572,0.089003906,0.081774913,0.077907308,0.059476578,0.066132919,0.072996514,0.0801916,0.06806941,0.06618134,0.097282081,0.064727994,0.064269094,0.100516005,0.098905944,0.078243661
Tozadenant,1.305639832,1.321299236,1.205783933,1.781090317,1.767211568,1.375301524,0.951610186,1.447537716,1.348622722,4.218992981,1.296492446,1.705491491,1.7341549,1.816096966,1.300571951,1.316477498
Traumatic Acid,0.242210049,0.260019632,0.157753958,0.255638077,0.183932323,0.161651732,0.131841466,0.231985813,0.350928926,0.328295949,0.218525132,0.283100169,0.3071027,0.398601233,0.297531634,0.220241767
Traumatin,0.220409756,0.31548007,0.242942216,0.273524589,0.254122477,0.228742948,0.20599299,0.418683327,0.17060938,0.217638093,0.241886858,0.199039453,0.29495882,0.232104463,0.371130198,0.231131874
Tretinoin,0.995730575,0.709659511,0.405819485,0.782963928,0.88658433,0.48193843,0.701130924,0.608319571,0.964911752,1,0.513116038,1.183528304,1.055809377,0.670564191,2.207773984,0.634849654
Triacetin,0.824942721,0.946359979,0.954086344,0.952162343,0.785421529,0.911183841,0.933345351,0.774892632,0.496564308,0.575398153,0.955697111,0.623184902,0.615417392,0.489188054,0.777059904,0.922868452
Tributyl phosphate,0.161904483,0.303662766,0.131962334,0.133429484,0.18863855,0.172457234,0.166979363,0.202136848,0.195273582,0.183662907,0.201294771,0.19951883,0.198577917,0.270310084,0.234935327,0.202007727
Tridecylic acid,18.26087618,29.86867873,20.34248795,26.20451028,35.58562252,35.627018,26.25958022,27.6003854,23.53014581,30.7645751,27.35264014,22.29044399,33.52781716,34.27602583,31.6506963,25.85043952
Triethyl citrate,0.233079882,0.174249175,0.252161436,0.162505692,0.175409518,0.086075487,0.123380055,0.087713436,0.314356001,0.290220115,0.298425674,0.375541597,0.10319002,0.419931698,0.11477749,0.088616575
Trihydroxycoprostanic acid,0.577157421,0.931543891,0.727829464,0.700517356,0.61963013,0.772210086,0.782347792,0.832734635,0.697830219,0.850032737,0.799060366,0.82214084,0.663745135,0.792556101,1.097290536,0.80997363
Tripropionin,4.749876241,2.855468057,5.813505678,4.13088837,7.922152277,5.112929307,8.284514209,6.684476884,3.755662359,3.97478108,4.53625995,4.337441152,5.284202115,4.562256062,3.529726687,4.056437325
Triundecanoin,0.245204935,0.280156721,0.242279212,0.334205918,0.224851002,0.177122138,0.196311527,0.184356614,0.226114221,0.212474052,0.302906943,0.233204416,0.260919301,0.50893779,0.252325191,0.234226274
Trolox,10.09943313,6.992043629,13.2215016,6.360134077,20.72394659,6.906648674,5.589447379,0.388664617,10.0584166,3.901911504,7.382912123,15.36952082,11.31969283,16.12416769,9.078805716,13.47015677
Tuftsin,0.825906231,0.697352051,0.387920528,0.988763105,0.538434585,1.344562701,1.419423132,1.162270987,2.271222611,0.665191383,1.78120188,1.000874175,0.74854369,2.24562667,2.081045421,1.25456207
Typhasterol,13.46328061,48.56496422,13.61856397,27.14128197,28.00849645,17.76572653,14.70425161,18.8847904,24.64588328,18.7236477,29.59908162,31.96375564,13.49724452,19.589109,31.98548241,19.92977701
"UROBILIN, (−)-",6.511055054,4.275017296,1.659866609,3.824582794,3.657286103,4.566648952,5.278606406,0.40977721,6.423917707,4.506538958,3.722396505,9.381387353,9.27645883,4.097115353,3.520142144,6.619878382
Ubiquinone Q4,0.202687715,0.255645778,0.204748333,0.163507074,0.270805768,0.218764831,0.24547822,0.316697127,0.286846148,0.325829697,0.222359021,0.269272963,0.286322299,0.281840605,0.312280993,0.224713843
Undecanoic acid,1.904490888,2.103359204,1.75451636,2.925009079,2.617942914,1.935542268,2.056941842,2.038547843,3.43738509,2.127024263,1.825745528,2.670104592,1.776220218,2.464620434,1.921168232,2.076212343
Uracil,0.951500605,0.852916098,0.816242489,1.911540841,0.63463231,0.881629484,0.754156965,0.793540562,0.570772043,0.713959619,0.77221752,0.529583154,0.616656582,0.476257774,0.627875993,0.745691474
Urothion,5.150464216,5.822684694,5.929203661,5.509035288,4.219607223,4.53672861,4.400489506,3.817736822,5.189601798,4.272725511,4.825630611,5.512313482,3.771259182,7.364909338,4.903717933,5.74679212
Val-Ser,2.960202275,2.709016274,2.864997147,2.444333997,2.440109886,4.125676864,3.09988216,7.349343779,1.218239378,2.239618282,4.176176946,3.418155866,2.027662672,1.781657626,1.709835624,1.676144943
Valyl-4-hydroxyproline,4.150783441,4.571995713,9.847254806,30.51674715,5.677893698,38.05075603,11.02902355,28.80664485,6.617495423,26.61601733,9.344725569,30.47238079,13.65065172,6.312021903,20.32601811,3.853622974
Valylvaline,2.686125817,1.574556028,1.372704401,1.981469615,0.826760813,1.356131603,2.417202569,2.709999228,0.368832562,0.380788936,1.405424735,1.360836963,0.710711079,0.254599661,0.269374137,0.806253974
Varanic acid,12.61122408,20.55770069,15.10320583,10.17181867,31.75015893,32.00411465,23.87427142,13.13462716,20.00627339,23.35466007,22.62205756,25.7207468,28.52073911,20.41044764,25.42930537,27.81242588
Vitamin C,0.506784718,0.484699413,0.580369071,0.540235243,0.363924557,0.436477832,0.397986776,0.516255398,0.359353143,0.488940064,0.500871402,0.418877169,0.402270149,0.417298622,0.601749281,0.421403564
